1532,"Step out in style with this comfortable yet stylish maternity dress. Created to fit you and your growing bump, our pregnancy dresses are designed with a little more room around the middle. From maternity smock dresses to maternity occasion dresses, we've got a style for every occasion. Pair this one with simple sandals and barely there jewellery and you're good to go! Keeping things casual? Pair with flatform trainers and a denim jacket for an effortlessly cool look. Look cute, feel comfy.Style: Wrap DressFabric: JerseyLength: MaxiSleeve Length: Short Sleeve"
1533,"This dress is waiting to take you out. Stay seriously on-trend this season with this petite dress. Designed to fit all pocket rockets 5'3'' and below, our dresses for petite women are cut a little shorter to ensure the perfect fit. From petite midi dresses to petite maxi dresses, petite summer dresses to petite shirt dresses, we've got you covered. So whether you're heading out out or just want some new season styles, all you have to think about is what shoes to wear (this piece is both heel and trainer approved).Style: Midi DressFabric: WovenLength: MidiSleeve Length: Long Sleeve"
1534,"Get ready to turn heads with this piece from our range of tall dresses. boohoo's collection of tall dresses for women is a one-stop-shop if you're 5'7"" or over, whether you're looking for work-to-bar smart, smouldering date night styles or standout party pieces. Need some inspiration? Work it in a tall maxi dress for summer or show off your long pins in a tall midi dress."
1535,"Bring a new kinda attitude in this latest piece from our collection of plus size dresses. Available in UK sizes 16-24, our range of curve dresses carries all the on-trend pieces you need to feel confident. Whether it's a plus size black dress or skater style you're adding to your basket, we promise no more awkward fits, just dresses you can depend on. Work a flattering plus size shirt dress or smock shapes during the day, then take on the night in sexy styles, maxi lengths and Bardot necklines.Style: Blazer DressDesign: DogtoothFabric: WovenLength: MiniSleeve Length: Long Sleeve"
1536,"This plus size wrap dress is about to become your new go-to. With a wrap-around design that cinches you in at the waist and creates a soft V neckline, there's no denying a plus wrap dress deserves a place in your dresses collection. Whether you're loving floral styles, understated black or statement red for date night, it's time to show off your figure in this flattering dress.Style: Skater DressDesign: PlainFabric: WovenLength: MidiNeckline: V NeckSleeve Length: Long Sleeve"
1537,"Forget your jeans - update your wardrobe this season with this denim dress. Comprised of a durable yet firm denim that nails effortless glam, this style is structured yet casual, and versatile for all seasons. Whether you're out shopping or on a picnic date, we're talking minimum effort, maximum impact. Choose from classic navy denim styles or mix things up in new-season colourways, depending on your vibe. Team with heeled sandals for PM plans or keep things casual with chunky trainers and ankle socks.Style: Shirt Dress"
1538,"Bring a new kinda attitude in this latest piece from our collection of plus size dresses. Available in UK sizes 16-24, our range of curve dresses carries all the on-trend pieces you need to feel confident. Whether it's a plus size black dress or skater style you're adding to your basket, we promise no more awkward fits, just dresses you can depend on. Work a flattering plus size shirt dress or smock shapes during the day, then take on the night in sexy styles, maxi lengths and Bardot necklines.Style: Skater DressDesign: PlainFabric: WovenLength: Midi"
1539,None
1540,"Got a wedding to plan? Get your bridesmaid squad ready in style with our new season collection of bridesmaid dresses. We're loving blush pinks, sultry greys, pretty blues and mint greens for this season's key hues. Chiffon is a go-to material for your bridesmaid dresses, with its delicate design and floaty silhouette. Rethink long bridesmaid dresses with split leg details and wrap silhouettes or choose midi styles for the perfect summer look. Whether it's a strapless burgundy piece or a navy bridesmaid dress that suits every team bride member, we've got all the affordable options at boohoo."
1541,"Step out in style with this comfortable yet stylish maternity dress. Created to fit you and your growing bump, our pregnancy dresses are designed with a little more room around the middle. From maternity smock dresses to maternity occasion dresses, we've got a style for every occasion. Pair this one with simple sandals and barely there jewellery and you're good to go! Keeping things casual? Pair with flatform trainers and a denim jacket for an effortlessly cool look. Look cute, feel comfy.Style: Wrap DressDesign: FloralFabric: SatinLength: MidiSleeve Length: Long Sleeve"
1542,"You can't beat having a dressy event to go to, which is why we've just update our plus size evening dresses collection with styles like these (you're welcome). Classy, elegant, and guaranteed to turn heads, this statement-making style is everything. Bring the heat to all formal events and step it up in floor length gowns, backless numbers or fitted midi dresses. We've even got plus size prom dresses covered with our latest arrivals, this year it's all about simplicity with satin finishes and strappy details.Style: DressFabric: VelvetLength: MidiSleeve Length: Long Sleeve"
1543,"Bring a new kinda attitude in this latest piece from our collection of plus size dresses. Available in UK sizes 16-24, our range of curve dresses carries all the on-trend pieces you need to feel confident. Whether it's a plus size black dress or skater style you're adding to your basket, we promise no more awkward fits, just dresses you can depend on. Work a flattering plus size shirt dress or smock shapes during the day, then take on the night in sexy styles, maxi lengths and Bardot necklines."
1544,Incredibly beautiful and elegant dress of a good quality. The dress is designed to fall beautifully down the body and widen at the bottom. It has an open V-neck and short Sleeves. It is made of viscose and linen to make it extra comfortable and soft to wear.
1545,Chic and exquisite dress that is light and airy to wear. The dress has long sleeves that finish with a wide edge. The dress has a round neckline. Style it with a beautiful belt or chic boots.
1546,"Beautiful and lovely dress with pretty features. This dress is designed for a tight fit on the upper body and to fall beautifully and loosely down the waist. It has a cut waistband with ties, a deep and open V-neck, it is Sleeveless but has beautiful ruffles at the opening at the shoulder."
1547,Pretty and styled dress with a modern look. The dress is designed according to contemporary trends and colours and flows beautifully and loosely down the body. There are ties at the waist for optimal comfort and fit. It has a round neckline without a collar.
1548,"95% Cotton, 5% Elastane. Button through shape. Vest style. V Neckline. Short length. Ribbed design."
1549,"95% Viscose, 5% Elastane. Midi length. Scoop neck. Button up front. Bodycon fit. Wide straps. Stretch feel."
1550,"Ladies all over printed maxi dress. Designed with a double layer neckline. Strap shoulders. Elasticated high waistline. Fabric: 100% Viscose. XS 8, S 10, M 12, L 14."
1551,"Material: 64% Polyester, 34% Viscose, 2% Lycra. 330gsm. Design: Pin Dot. Back Ventilation, Waistline Darts. Neckline: V Neck. Sleeve-Type: Short-Sleeved. Length: Knee. Sustainability: OEKOTEX."
1552,"Material: 64% Recycled Polyester, 34% Viscose, 2% Lycra. 330gsm. Design: Plain. Back Ventilation, Darted. Neckline: V Neck. Sleeve-Type: Short-Sleeved. Length: Mid Length. Sustainability: Made from Recycled Materials, OEKOTEX."
1553,"Shift dress with princess seam, short sleeve, centre vent, stretch lining. Size 8, 10, 12, 14, 16, 18, 20. Length Regular. Fabric: 54% Polyester, 44% Wool, 2% Lycra"
1554,"Material: 100% Cotton. Design: Plain. 200gsm. Fabric: Jersey, Regular Cotton. Fit: R. Tearaway Label. Neckline: Standing Collar. Sleeve-Type: Short-Sleeved. Length: Mid Thigh Length. Hem: Turn Up."
1555,"Made from 95% Cotton, 5% Elastane. Add some super hero style to your wardrobe with this awesome Captain Marvel Womens Costume Dress! Inspired by the iconic Marvel super-heroine, this dress is packed full of cool detail and is a must have addition to any Marvel fans collection! This dress is inspired by the iconic outfit worn by Captain Marvel, featuring the trademark star across the chest of the garment in a standout metallic golden ink, teamed with the red and gold belt. Completing the look the skater cosplay dress is in the matching colours, making you feel exactly like the super-heroine herself! Stretch fit knee-length skater dress with scoop neck and sleeveless style. To get the most out of your garment please follow all care label instructions carefully. Officially licensed Captain Marvel merchandise."
1556,"Our luscious Velvet Tie Dress will be your wardrobe favourite this season. Crafted from our ultra-luxe plush velvet, this midi dress oozes opulence. Designed in a classic black tone, it’s cut with a flattering V-neckline to accentuate the cinched tie waist, while the draped silhouette really flatters your curves. Midi Length , Velvet, Floaty , Also available in Emerald."
1557,"Robyn wears a size 8/ EU 36/ US 4 and is 5'8\” tall Make a statement in this bold pink floral print dress. Featuring a fitted waistline and skater skirt, it accentuates in all the right places. Pair with nude heels and a matching clutch bag for the full look, Ideal for: Ultimate wedding guest"
1558,"A satin dress will never go out of style, this bridesmaids dress is a timeless classic; draped shoulder design to create maximum elegance and the rich satin in a luxe hue is perfect to give your bridesmaids a look they will adore! Ideal for: Bridesmaid duties"
1559,"Get the look of the season with this chic bodycon dress. An all-over embroidered floral design, in a delicate blue hue, offers a unique take on a classic shape. Pair with heels and statement earrings for the full look! Ideal for: Sipping champagne"
1560,Add this beautiful Chi Chi London dress to your collection this season. Detailed with a a floral print puffed sleeves and a square neckline. Its summer and autumn friendly making it super versatile. Pair with heels or sandals depending on the occasion!
1561,"Ellie wears a size 8/ EU 36/ US 4 and is 5'7\” tall Whether you have a summer wedding or a garden party in the diary, this midi dress is the perfect match for you! A stunning blue floral pattern on a modern cut, with feminine details will make this a staple summer dress for your wardrobe. Ideal for: Summer styling"
1562,"Make a statement in this floral print dress this season. Featuring a fitted body with flattering V neckline, you'll be turning heads all season long. Pair with bright contrast heels and statement jewellery for the ultimate outfit!"
1563,"Give your weekend look a chic, feminine feel with our newest dress. Featuring a sleeveless fitted bodice and tiered skirt design, we're obsessed. Pair this with heeled sandals and a matching bag for a look that will have all eyes on you. Perfect For: Your next event"
1564,"This cute contrast print midi dress is perfect for any occasion. Featuring a button detail at the front, puff shoulders and a midi length, team this dress with strappy heels or some white trainers for a look we're loving.Ideal for: Picnics in the park"
1565,Discover a sleek and sophisticated look you'll want to wear again and again. This dress has a luxe satin finish and a fashion-forward design that will flatter any body type. Pair with bright heels and a clutch bag for the ultimate look. Ideal for: Looking Your Best
1566,Add this beautiful Chi Chi London dress to your collection this season. Detailed with a a floral print puffed short sleeves and a square neckline. Its autumn and winter friendly making it super versatile. Pair with heels or boots depending on the occasion for a dressed up casual feel!
1567,"Show-stopping, head-turning and sexy is what comes to mind when looking at our newest dress. Detailed with short sleeves and a floral print with gorgeous pink and purple tones. Pair with your highest heels and sparkly jewelry for the full glam! Perfect For: Your next Event"
1568,Discover a sleek and sophisticated look you'll want to wear again and again. This dress has a luxe satin finish and a fashion-forward design that will flatter any body type. Pair with bright heels and a clutch bag for the ultimate look. Ideal for: Looking Your Best
1569,Look radiant this season with this new Chi Chi London alluring one-shoulder mini dress. Detailed with a dramatic yet elegant puff sleeve complimenting the pleats across the dress. Perfect paired your heels and a cute clutch
1570,Our ruffled sleeve ruffle dress in the gorgeous Teal is to die for. This design has a flattering neckline with a dip ruffle detail skirt. This chic design is perfect for any formal occasion. Perfect For: Looking your best!
1571,"Make a statement with this gorgeous take on a classic floral print dress. It offers versatility, designed to take you from day to night this summer with a quick switch of shoes! Dress it up with a strappy heel or throw on a pair of your favourite sandals or boots. Perfect for: Staying Cute."
1572,"Looking for the perfect dress for the party season? This gorgeous Chi Chi London sequin dress is the one for you, all over sequin design in pink really make this the ideal party dress"
1573,A sweetheart pleated dress will never go out of style. This bridesmaid dress is a timeless classic with a draped shoulder design to create elegance. Perfect for giving your bridesmaids a look they will adore! Ideal for: Bridesmaid duties
1574,"Get the look of the season with this chic dress. In a standout champagne hue with a one-shoulder detail and wrap drape detailing, it'll ensure you stand out from the crowd on the big day!Ideal for: Bridesmaid duties"
1575,"This amazing and cute Chi Chi London mini dress is an absolute must have in your wardrobe not just in coming season! Ruffle sleeves and floral print it keep the dress trendy, whilst very feminine V- neck, flowy skirt and cinched waist will have you feel awesome any time you decide to wear it. Match with strappy heels."
1576,"Introducing our newest floral print dress, with a sweetheart neckline and strapless bodice, which is the perfect accompaniment for your statement jewellery. Sweet and gorgeous, it's all you need to RSVP to that garden party this summer. Perfect for: Looking your best!"
1577,None
1578,"Be ready to stop traffic in this Chi Chi London bold and beautiful dress! The gorgeous lace embellishment makes it perfect for your next big event! Features; Peplum hem, bodycon and one shoulder"
1579,"Have all eyes on you with Chi Chi London's newest bodycon dress, it features a sweetheart neckline, statement shoulders and sits at a  mini length. This is the perfect dress to carry you throughout the party season. Pair with heels and red lipstick for added drama!"
1580,"Your bride tribe will look stunning in this lilac hue. The fitted silhouette, with wrap design and gorgeous pleats to the skirt, is a bridesmaid's dream! Perfectly paired with simple jewellery and heels. Ideal for: Bridesmaid duties"
1581,"Own smart casual with a classic Chi Chi London style, a classic satin feel dress with a tie fastening is the perfect addition to your day to night wardrobe. Glam up this piece by pairing it with heels for a day-to-night look"
1582,"Kaffya wears a size UK18 and is 5'7 tall  Make a statement in this bold pink floral print dress, featuring a fitted waistline and skater skirt, it accentuates in all the right places. Pair with nude heels and a matching clutch bag for the full look, Ideal for: Ultimate wedding guest"
1583,"Give your weekend look a chic, feminine feel with our newest dress. Featuring a sleeveless fitted bodice and tiered skirt design, we're obsessed. Pair this with heeled sandals and a matching bag for a look that will have all eyes on you. Perfect For: Your next event"
1584,"You will feel like a Queen in this Chi Chi London romantic Embroidered Midi Dress, as it caresses your curves in its empire waist, keeping you comfortable. Gathered at the waist, the tea-length skirt adds to the glamour. Pair with heels for the full look!"
1585,"Be ready to stop traffic in this Chi Chi London bold and beautiful dress! The bold jacquard print makes it perfect for your next big event! Features; statement shoulders, fitted bodice, and mini skater skirt"
1586,"Get the look of the season with this undoubtedly chic dress. A fresh mint hue, with a V neckline and satin feel, ensures you stand out from the crowd. Pair with sparkly jewellery and heels to complete the look. Ideal for: Wedding time!"
1587,None
1588,"Pretty dress of an exquisite viscose quality. The dress has a beautiful, round neckline with a wide edge that can also be seen at the sleeves that are of 3/4-length. The dress has a lot of stretch and a beautiful pattern with beautiful, harmonising colours."
1589,"Lovely dress in a simple design. The dress has pretty and neat stitching lines along the front, it has very short Sleeves, a round neckline and two side pockets."
1590,"Exquisite dress with a lovely pattern. It has a beautiful V-cut, and the fabric ruffles slightly below the chest, adding a beautiful drape and vibrancy to the dress. It has a beautiful, floral pattern in pretty, harmonic colours and long sleeves. The dress has 2 chic front pockets, and it"
1591,"Light and airy dress of a fabulous viscose quality. The dress has a beautiful V-neck with a slightly ruffled effect, adding vibrancy to the patterned fabric. The dress has a beautiful, natural pattern with beautiful shades. The dress is wonderful to wear as it is light and airy."
1592,"Super cute and simple dress. The dress has a simple design, a classic, wide fit and drapes nicely down the body. It is made of a very nice and soft quality. The dress has a round neckline and a placket button closure at the neck and a nice cut at the waist."
1593,Pretty dress of an exquisite quality. The dress is made of viscose and 5% elasthane to make it incredibly comfortable and stretchable. The dress has a nice fit on the body and flows down the hips and legs. It has a V-neck and very short Sleeves.
1594,"Exquisite, long-sleeved dress with a lovely pattern. It has a nice V-neck and a beautiful pattern in beautiful, harmonic colours. It is of a soft and exquisite quality and is nice to wear all day."
1595,"This dress has a beautiful V-cut with beautiful ruffles and a thin tie-string. The chest has small, pretty pleats that shade into larger pleats at the bottom part of the dress. The pleats add vibrancy to the dress.  The sleeves are long and slightly transparent, adding vibrancy. The dress has a beautiful pattern with small stripes and dots in various, harmonic shades. It is extremely beautiful and"
1596,Beautiful and vibrant dress in a fashionable design with contemporary features and colours. This dress comes with a collar that is buttons at the front in 1/3 length. It drapes nicely down the body. It comes with elbow length sleeves.
1597,"Really pretty and modern dress with a feminine look. This dress is made in two layers, it has a flowing outer layer and a close-fitting inner layer. It is round neck with button closure on the front. The dress has wide and loose sleeves, and it has an incredibly nice, pleated look."
1598,"Bring a fierce feel to your formalwear in the Entwine Maxi Dress. Shaping and enhancing your curves with its built-in molded cups and pleated waistband, this fitted dress instantly brings class to any event. Key Features Include  Off-shoulder V-neckline , Short sleeve coverage , Thin shoulder straps , Built-in molded cups , Shirred side panelling for a comfortable flex fit , Pleated empire waistband , Invisible back zip closure , Tulip drape skirt , Satin lined , Maxi hemline."
1599,"Introducing the Natalie Dress! This gorgeous piece is perfect for any upcoming season. With beautiful pleated detailing, a flattering fit-and-flare silhouette, and a romantic hanky hemline, this dress is sure to become one of your favourites. The round neckline and long sleeves with shirred elasticated cuffs are both chic and practical, while the all-over pleat design adds a touch of fun and whimsy. The elasticated waistband provides a comfortable and flattering fit, and the matching removable self-tie waist belt gives you the option to add a bit of extra definition. The relaxed silhouette is perfect for any figure type, and the sheer overlay gives this dress an air of elegance. Key Features Include  Round neckline , Long sleeves with shirred elasticated cuffs , All-over pleat design , Elasticated waistband , Matching removable self-tie waist belt , Relaxed silhouette , Sheer overlay , Handkerchief hemline , Midi length."
1600,"The City of Lights is waiting for you, and so is the Paris Days Dress! This dress features a round neckline, short sleeves, and a removable belt to cinch in the waist. The skirt is midi-length with a bubble-style hemline that is sure to turn heads. The dress is fully lined through the skirt for a comfortable fit. Add a pair of heels and some statement jewellery to complete the look. Key Features Include Round neckline, Short sleeves, Removable belt to waistline, Midi-length skirt, Bubble-style hemline, Lined through skirt."
1601,"Indulge in all the glitz and all the glamour of the Floral Glow Maxi Dress. Featuring a stylish off shoulder V-neckline, a tulip hemline and a floaty maxi-length hemline, this dress knows how to make a statement at your next night out. Key Features Include Off shoulder V-neckline , Shirred stretch sides for flex fit comfort , Invisible back zip closure , Gathered front detail , Satin lined , Close fit , Tulip hemline , Maxi length Combine this dress to a pair of strappy heels for a touch of evening perfection."
1602,"Step up your seasonal style in the new Josephine Dress. Flaunting a stretch khaki-denim fabrication, a zip closure to the bodice and a belted waist, this flattering mini dress is sure to catch an eye. Key Features Include Traditional collared neckline , Functional zip closure to bodice , Stretch denim fabrication , 4 pockets to the front , Removable fabric waist tie , Sleeveless design , Unlined , Mini hemline."
1603,None
1604,None
1605,"Looking for a pretty and romantic dress that you can wear every day? The Tulip Dress is perfect for you! This lovely dress features a functional zip neckline, short sleeves, and a mini hem. You can also remove the string tie waist belt if you want to create a more relaxed look. Made from lightweight crepe fabric, this dress is extremely comfortable and will become one of your favourite go-to outfits. Key Features Include Workable zip neckline, Short sleeves, Removable string tie waist belt, Pullover style, Unlined, Lightweight crepe fabrication, Relaxed fit, Knee length."
1606,"The Didi Pinafore is a cute addition to your denim collection, featuring classic bib button fasteners and functional pockets. In a tawny-hued stretch denim, this pinafore is as practical as it is on-trend. Key Features Include Straight neckline, Thick adjustable straps with bib button fasteners, Chest pocket, 5-pocket denim styling, Stretch Cotton blend fabrication, High denim fibre retention to maintain shape, Signature Chic Denim hardware throughout zips, buttons and rivets, Mini length, Frayed hemline."
1607,"Love your curves in the flattering fit of the Dobby Tie Dress. Featuring stunning short sleeves, a deep V-neckline, an adjustable tie to the waist and a gorgeous mini-length hemline, this dress is perfect for long lunches and slow walks along the beach! Key Features Include, V-neckline, Short sleeves, Adjustable self-tie feature to waist, Pull-over style, Mini-length hemline, Fully lined, Made from a soft and smooth natural cellulosic fibre Team this dress with a statement necklace or a strappy set of heels for date night."
1608,"Make a statement in the glamourous Fleetwood Maxi Dress! Featuring a stunning bell sleeve, a floaty chiffon fabrication, and a maxi hi-lo hemline, this dress is designed to steal the spotlight in style. Key Features Include  Wrap V-neckline , Full-length bell sleeves , True wrap side tie waist fastening , Floaty chiffon fabrication , Maxi hi-lo hemline , Slip included."
1609,"Style your silhouette in the Flirtation Dress. Featuring a draped skirt and flattering off shoulder neckline, this versatile dress is the perfect LBD. Key Features Include Ruffle neckline, Off-shoulder frill sleeve coverage, Thin shoulder straps, Invisible zip back closure, Faux wrap drape skirt, Shirred side panels for flexible fit, Close fit, Midi length."
1610,"Be picture perfect in the laced sophistication of the Sweet Julia Dress. Tempting your curves with a striking V-neckline, a fitted mini skirt & eyelash lace trim, style cocktail hour with ease! Key Features Include V-neckline , Short frill sleeve coverage , Invisible back zip closure , All-over lace fabrication , Satin lined , Close fit , Front split to hemline , Scalloped hemline , Above knee length Slip into neutral-toned pump heels and complement with a clutch."
1611,"Looking for a relaxed and easy-to-wear summer dress? The Puzzle Pieces Maxi Dress is perfect for hot summer days! Made from a lightweight black fabric, this maxi dress features a flattering V-neckline, elasticated waist and front centre split. Key Features Include V-neckline, Elasticated elbow length sleeves, Button up front, Elasticated waist, Pullover style, Relaxed fit, Unlined, Maxi length hem with front centre split."
1612,"Your dress collection just got a major style upgrade with the oh-so-sweet stylings of the Harper Dress. Wrapping your curves ever so elegantly, this mini dress is complete with retro-style flared sleeves and a curve-loving waist design for ultimate comfort and style! Key Features Include V-neckline , Faux-wrap silhouette , Long flared bell sleeves , Fully lined , Elasticated back waistband , Removable fabric waist tie , Mini hemline with sheer overlay details."
1613,"Create your escape Key Features Include V-neckline , Faux wrap closure , Removable fabric waist tie , Long flared bell sleeves , Pleating details to the skirt , Fit & flare silhouette , Frilled kick to the hemline , Mini length."
1614,"Whether you're looking to make a statement or keep things understated, you'll be dressed for success in the Floral Twist Maxi Dress. Flowing over your curves, this wrap dress layers over a slip for a floaty feel with a semi-sheer touch, tied at the waist to show off your shape. Key Features Include V-neckline, Long flowing sleeves, Included slip, True wrap silhouette, Sheer chiffon fabrication, Adjustable tie to waist, Maxi wrap skirt hemline."
1615,"Looking for a sophisticated and on-trend dress for the office or post-work drinks? Say hello to the Paisley Dress! This beautiful midi dress features pleating details, long sleeves, and a keyhole cut out at the back. The elasticated waistband and removable belt create a flattering and comfortable silhouette, while the pull-over style makes it easy to slip on and off. The paisley print adds a touch of fun and personality to this otherwise classic dress. Key Features Include Round neckline, Long sleeves with button-closure cuffs, Keyhole cut out at back, Elasticated waistband, Removable belt, Relaxed silhouette, Pull-over style, Pleated skirt design, Maxi length."
1616,"Flaunt your romantic, curve-loving style in the flirty Pretty Ruffle Dress. Tying in at the waist, float about in a short tiered ruffle hemline, shoulder to waist flutter, and flattering V-neckline! Key Features Include: V-neckline, Sheer sleeves with elasticated cuff, Shoulder to waist ruffle detail, Removable self-tie belt, Relaxed fit, Short tiered ruffle hemline, Lined, Soft lightweight fabrication."
1617,Step out in style with the bold-coloured Ariana Dress! Whether you.
1618,"Define your own destiny in the Fate Wrap Dress! This dreamy floral design falls in an elegant faux wrap fit, finished with gathered sides and a removable gold buckle belt for a figure-enhancing shape. Key Features Include Faux wrap V-neckline, Elbow-length sheer mesh sleeves, Removable gold buckle waist belt, Elasticated back waistband, Sheer mesh overlay with gathered sides, Fully lined, Pull over style, Knee-length."
1619,"Strike a pose in the dynamic Frill Shoulder Dress. With a classic fit and flare cut and a trendy fluttered sleeve, style comes easily in this modern chic dress. Key Features Include: High neckline, Frilled short sleeves, Cinched waistline, Relaxed skirt, Mini-length hemline Style with a pump and and clutch for a classic day to night look."
1620,"Love your every curve in our utterly dreamy Garden Kisses Dress, boasting a deep V-neckline and sheer lace sleeves. Dipped in an elegant petunia hue, you won't get enough of this feminine dress. Key Features Include Deep V neckline, Sheer flare lace sleeves, All-over lace overlay, Removable tie waist belt, Faux wrap style, Delicate crochet lace trimmings, Invisible back zip closure, Fully lined."
1621,"Treat your curves to the Tiered Sweetness Maxi Dress! Featuring a sensual V neck, belted waistband and stunning fit and flare shape, this dress is designed to wrap your curves perfectly! Key Features Include  Deep V-neckline , Short flutter sleeves , Faux wrap silhouette , Adjustable fabric tie to waist , Tiered maxi-length hemline , Unlined."
1622,"For a gorgeous summer vibe, look no further than our Mahe Maxi Dress. Flaunting a striking print and sweetheart neckline, this floaty beauty is a must-have for the resort wear collection. Key Features Include: Sweetheart neckline with tie feature, Short sleeves, Elasticated back, shoulders, cuffs & waist, Fit & flare silhouette, Lightweight fabrication, Unlined, Pull over style, Maxi length."
1623,"Sweet, sage and seductive, the Bella Dress is perfect for any occasion! The round neckline and long sleeves are offset by the elasticated waistline and pleated skirt, creating a look that is both elegant and understated. The removable self-tie waist belt adds a touch of bohemian flair, while the midi length keeps things classy. So whether you're looking for a dress to wear to work or a dress to wear to a party, the Bella Dress is sure to become your new go-to. Key Features Include Round neckline, Long sleeves with buttoned cuffs, Elasticated waistline, Removable self-tie waist belt, Fit & flare silhouette, Pleated skirt, Fully lined, Pull over style, Midi length."
1624,None
1625,"A dress that never goes out of style, the Jade Blossom Maxi Dress is a must-have in any curvy wardrobe! Flattering your figure in a true wrap silhouette, this gorgeous floral dress delivers on drama with full length bell sleeves and a dreamy lightweight fabrication. Key Features Include V neck wrap around style , Full length bell sleeves , Side tie fastening , Full length skirt with hi-lo wrap hemline , Floaty chiffon fabrication , Slip included Pair this dress with a black set of heels for an elevated and sophisticated finish."
1626,None
1627,"The ultimate little black dress? We think so! Say hello to the Tulip Dress, with its gentle draping and faux wrap finish. The elasticated waistband adds a comfortable touch to this must-have midi, with a lined tulip skirt to keep you twirling. Key Features Include, V-neckline, Thin adjustable shoulder straps, Faux wrap design, Invisible back zip closure, Elasticated back waist for a flex fit, Tulip skirt, Fully lined, Midi length."
1628,"Elegant and modern, opt for the Isabella Maxi Dress! Offering a flattering faux-wrap silhouette, short flutter sleeves and a satin feel lining this style is oh-so romantic and ready for your next event. Key Features Include  V-neckline , Short flutter sleeves , Faux wrap closure , Silky satin-feel lining , Removable fabric waist tie , Fit-and-flare silhouette , Ombre design , Maxi hemline."
1629,"All eyes will be on you in the show-stopping silhouette of the Side Split Dress. This luxurious design fits to your curves with ease, asymmetrical detailing highlighting your figure. Key Features Include, Crew neckline, Cap sleeves, Lightly padded shoulders, Invisible zip back closure, Lightweight woven fabrication, Bodycon fit, Fully lined, Gathered drape asymmetrical detailing, Below the knee asymmetrical hemline."
1630,"Angel or devil? Keep them guessing in the playful finish of the Sacred Lotus Dress. This little red dress is a glamorous pick with sheer bell sleeves and a curve-embracing faux wrap fit, going from day to night in an instant. Keep them guessing in this floral mini! Key Features Include, V-neckline, Draped wrap silhouette, Faux wrap, Elasticated back waistband, Sheer long flare bell sleeves, Removable fabric waist tie, Fully lined, Mini hemline."
1631,"Looking for a dress that's both sweet and stylish? The Camille Dress is the perfect pick! With a workable zip V-neckline, short flutter sleeves and a self-tie string waist belt, this dress is both flirty and functional. And we can't forget about the vibrant floral pattern , it's sure to turn heads! Key Features Include  Workable zip V-neckline , Short flutter sleeves , Self-tie string waist belt , Relaxed fit , Side pockets , Pull over style , Unlined , Knee length."
1632,"Turn heads left, right and centre when you step out in the Va Va Voom Print Dress. This figure-flaunting style is adorned with pretty ruffles and an off-shoulder neckline, while the elasticated side panels ensure a flexible fit. Whether you're headed to a special event or a night out on the town, this dress is sure to make you feel like a million bucks. Key Features Include  Sweetheart neckline , Short off-shoulder sleeves , Soft cups for extra support , Elasticated panels at sides for flexible fit , Close fit waistband , Invisible back zip closure , Gathered detail to front , Ruffled detailing , Tulip hemline , Satin lined , Midi length."
1633,None
1634,None
1635,"Looking for a show-stopping dress that will make you look and feel like a million bucks? Our Colour Wrap Dress is just what you need! Designed to hug your curves in all the right places, this gorgeous dress features a plunging V-neckline, flared elbow-length sleeves, and a removable gold buckle waist belt. The all over sheer mesh overlay with gathered sides adds a touch of drama, while the fully lined body ensures a comfortable fit. Whether you're headed to a cocktail party or a fancy dinner date, our Colour Wrap Dress is sure to turn heads. Key Features Include  Plunging V-neckline , Flared elbow-length sheer mesh sleeves , Removable gold buckle waist belt , Elasticated back for a fitted waist , All over sheer mesh overlay with gathered sides , Fully lined , Pull over style , Mini length."
1636,"Turn heads in the utterly romantic Rose Allure Dress, perfect for date nights and cocktail events alike. Featuring a rose print and stylish off-shoulder sleeve coverage, this curve-loving dress pulls out all the stops. Key Features Include Sweetheart neckline with gel lining , Thin adjustable & removable shoulder straps , Off-shoulder sleeve coverage , Invisible back zip closure , Flattering ruffle drape front , Fully lined , Tulip hemline , Midi length."
1637,None
1638,"This stunning midi dress is the perfect combination of elegance and beauty. The print adds a feminine touch to this piece, while the wrap design adds interest to an otherwise ordinary look. A summer wrap dress that's perfect for the beach, brunch or a lunch date. This is a lightweight fabric so it will keep you cool during those hot summer months. This navy printed wrap midi dress is a modern day classic. And it looks just as chic with a laid-back attitude or dressed up for an important occasion. An essential wardrobe piece that will instantly inject life into any outfit. This short, flowy summer dress is perfect for wedding guests, summer holidays, dinner dates, BBQ’s and garden parties."
1639,None
1640,"This is a bodycon dress that creates an hourglass shape and plunging neckline. With a ruched bust and tight midi length, it will be your go-to party dress this season. It has a midi length which is great for club, party and cocktail wear. This dress is perfect for any special occasion like date night, vacation, or girls' night out! Featuring its trending cut out style, bodycon fit and ruched detailing, it shows off your curves while staying true to your own style. In its summer worthy colour, this party dress is here to serve you the best summer you will ever know. Style it with some strappy heels and a choker to complete your look and make this dress your go-to piece for all of your night time adventures."
1641,None
1642,None
